"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","cor.train_mean","AUC.valid_mean","ll.valid_mean","nagel.valid_mean","plr.valid_mean","cor.valid_mean"
127,0,0.2,1,0.75,0.002,2,0.1,"relu",0.6,0.2,0.695838373705294,-28.807120347315,0.109927293274113,1.4089519985732,0.252959808275532,0.593853730622293,-8.02669272184473,0.00862151901425233,1.16959255859256,0.117026845307196
739,0.2,0.6,1,1,0.002,2,0.2,"relu",0.7,0.1,0.697618753181773,-29.1624951670734,0.0977578336252045,1.31306356208555,0.253040146178113,0.593709678751443,-8.01672801230505,0.00889017525011046,1.14135720996594,0.121989016047539
994,0,0.6,0.25,1,0.002,2,0.1,"relu",0.5,0.7,0.714241240665219,-28.5472435713587,0.123087704829592,1.44273268698597,0.274011425837328,0.593700256887633,-8.0489023054643,-0.00351560381544923,1.16221000120225,0.113210083546135
134,0.8,0.8,0,0.25,0.002,1,0.1,"relu",0.8,0.3,0.715488301005769,-28.2851054693221,0.136320852904533,1.64267760649655,0.278441274764577,0.5933421854722,-8.36450889025077,-0.069983931204956,1.28179137560825,0.119931588525964
698,0.6,0.8,1,1,0.002,2,0.2,"relu",1,0.8,0.695563367008976,-29.143077038546,0.0980544759343843,1.32956114619781,0.251684470567008,0.593200358518568,-8.02064605820583,0.0123041488459915,1.13513500921876,0.122833411442312
157,0.2,0.6,1,1,0.002,1,0.2,"relu",0.4,0.1,0.682910859239992,-29.2323400433721,0.0921736601169075,1.35424494306195,0.236816504304881,0.593154593444356,-8.03492458617608,0.00213888575739784,1.16478433304764,0.122119831154028
268,0.4,0.2,0.75,1,0.002,2,0.2,"relu",0.1,0,0.701107995592156,-28.9977885787982,0.104169687916103,1.34828230536546,0.259212268827121,0.593067007766624,-7.9984247966956,0.0126877213683119,1.14003728590992,0.118237473165498
601,0.4,1,0.25,1,0.002,1,0.1,"relu",0.7,0.8,0.728877570448648,-27.9648821560634,0.147696812172803,1.58289204058208,0.299166135408261,0.592829053835257,-8.10244552790953,-0.0160485549020577,1.20064062952812,0.124862348667151
84,0.4,0.2,0,0.5,0.002,1,0.1,"relu",1,1,0.729881303640436,-27.7365955928509,0.155696370892096,1.77081316099925,0.29970556318929,0.592667054252987,-8.28933875365626,-0.0569635624125959,1.28600472898341,0.117021672914503
690,0.8,0.6,0.25,0.25,0.002,1,0.1,"relu",0.3,0.5,0.733104439067294,-27.7034825273036,0.158489978362489,1.6262787495024,0.305907602068819,0.592570319355447,-8.10828677419406,-0.00739172826366248,1.27670284258095,0.127362681595299
492,0.2,0.4,0.25,0,0.002,1,0.2,"relu",0.4,0.3,0.69053442856528,-28.9682987402187,0.10390383590031,1.39967344365674,0.246251984516565,0.592553679244111,-8.04063031046782,0.00506393144167787,1.15706421513049,0.11632036796173
260,0.2,0.8,0,0.25,0.002,1,0.2,"relu",1,0.6,0.709324855482133,-28.433733865558,0.126710949779706,1.60333929214622,0.26848465318485,0.592534659612848,-8.26065822473211,-0.0524873209913488,1.2674625555203,0.118854442062035
21,0.6,0,0.75,0.75,0.002,2,0.1,"relu",0.3,0.8,0.690813594613873,-28.9032471409659,0.106398455676386,1.4234005809462,0.246038357584852,0.592382658643469,-8.07123372430883,0.00755023701496971,1.18315423348707,0.114380738245098
610,0.2,1,0.25,1,0.002,1,0.2,"relu",0.3,0.7,0.70704035063872,-29.0228726897086,0.111634949456226,1.38213644164983,0.267004800397874,0.592288228760021,-8.06788035291436,-0.000738454771611393,1.14287647694418,0.114701196428207
810,0.2,0.4,0,0.5,0.002,1,0.1,"relu",0.6,0.7,0.706018714172764,-28.4774919372907,0.124393818375303,1.61132325476946,0.265171422333343,0.592117575696041,-8.38154928799358,-0.0843344814949809,1.24015260475997,0.110898686916406
412,1,0.4,0.5,0.5,0.002,1,0.1,"relu",0.2,0.8,0.718753215054779,-28.1177983897841,0.141041936875047,1.58583036234199,0.286467259318547,0.592020550230251,-8.09821002954287,-0.0106525743145891,1.19098034082734,0.117340082575339
747,0,0.8,0.25,0.5,0.002,1,0.1,"relu",0.2,0.1,0.720505731878853,-28.2499394752609,0.135848630774211,1.50724069593224,0.287440368914473,0.59189675113341,-8.06560674095715,-0.00302386262265948,1.18025362443489,0.117876747340876
382,0.2,0.8,1,0.25,0.002,1,0.2,"relu",0.1,0.6,0.682439834897254,-29.1879817008298,0.095440233369964,1.34823586572708,0.235401616140039,0.59164353571003,-8.01422008145984,0.0118578393212269,1.16049010655171,0.12445019536377
282,0.8,0,0.25,1,0.002,1,0.1,"relu",0.4,1,0.732667994335771,-27.7739268748067,0.154346381804015,1.62795798898478,0.303625875790103,0.591618460211809,-8.11842083283149,-0.0165219391298956,1.2276633267464,0.11855247711952
19,0,0,1,1,0.002,1,0.2,"relu",0.6,0.1,0.698655675017019,-29.0459713815843,0.102225282844388,1.34505094799683,0.257679916903327,0.591310855075982,-8.01048682764616,0.0102091536947185,1.13455299091059,0.117294149896627
540,0.8,0.2,0,1,0.002,1,0.1,"relu",0.6,0.4,0.714657983471006,-28.1433770510825,0.139252495976325,1.70099253787398,0.282373251059456,0.59125137529759,-8.33558520482145,-0.0736197553790266,1.26871433075224,0.115760167117434
161,1,1,1,1,0.002,1,0.1,"relu",0,0.3,0.714626623941156,-28.4038040166821,0.131914839889894,1.51658957073657,0.283504531503452,0.591247462238324,-8.06678659601854,-0.0106642651888149,1.16665816731941,0.120900181577105
878,0.4,0.2,0,1,0.002,1,0.1,"relu",0.4,0.3,0.731045091810502,-27.6391449883052,0.159394983239446,1.79088828108742,0.302899480246317,0.591110684060116,-8.28344918569056,-0.0677272191421096,1.25913585301168,0.116210333201707
899,0.4,0,0.25,0.5,0.002,1,0.1,"relu",1,0.3,0.720636863441688,-28.1830109775255,0.137767915664749,1.51850437027329,0.286368405813023,0.591001376010843,-8.114463589508,-0.0113773463982027,1.20512736636947,0.122632977084405
782,1,0.8,0.75,0.5,0.002,1,0.2,"relu",0.1,0.5,0.684832799483661,-29.2050390100663,0.0959590780890092,1.35352558207248,0.239568387980657,0.590983270405678,-7.96439933980933,0.0189752183439197,1.14122623275664,0.119933208145596
632,1,1,0.75,1,0.002,2,0.1,"relu",1,0.2,0.711085382396629,-28.5873002622657,0.118585463941253,1.41820079632625,0.274518026163395,0.590810955320286,-8.00452494593284,0.00480302202698465,1.16411687156854,0.120626029920518
197,0.8,1,0,0.5,0.002,1,0.1,"relu",0.4,0.2,0.716721075278651,-28.2551373900251,0.13750023152787,1.66815498449295,0.279325563078578,0.590798759442578,-8.30858121051964,-0.0684462316029301,1.24485728601268,0.119403257789945
329,0.6,0.4,0.25,0.75,0.002,2,0.2,"relu",0.2,0.5,0.691383217088085,-29.1537910757438,0.0970382794764489,1.33432027188191,0.246119880420692,0.590738558149333,-8.0746728572094,0.00299304956276974,1.12885291393334,0.113981839542476
446,0.8,0.4,0.5,0.75,0.002,2,0.1,"relu",0.7,1,0.692732773741252,-28.8743710043053,0.105582934515793,1.38452381561568,0.24916836004254,0.59073052249766,-8.06160987789288,0.000256785022087681,1.15323394968867,0.119432668402189
560,0,0.4,0.75,1,0.002,2,0.1,"relu",0.5,0.3,0.712110511351015,-28.5325463488705,0.123553256199671,1.45736865427399,0.274483431871815,0.590662427985239,-7.99487676001363,0.00558896752576953,1.18866801048388,0.121903809986968
783,0,1,1,0.25,0.002,1,0.2,"relu",0.1,0.7,0.698509556459448,-28.881229683652,0.108964443834566,1.38391858052144,0.25733712464935,0.590421289339296,-8.00071699806293,0.0124870495131975,1.14517563092142,0.116616267951373
864,0.2,1,0.25,0.5,0.002,1,0.2,"relu",0,0.1,0.682097358695132,-29.6174408671932,0.0967622149416186,1.34532973204082,0.237089748432023,0.590315910773984,-8.14308382879073,0.00571870908837924,1.16485146891539,0.123082009707566
27,0.6,1,0.5,0.5,0.002,2,0.2,"relu",0.4,0.3,0.662979263576518,-29.684036391385,0.0731675027921481,1.23934550254181,0.21043673771238,0.589951586435538,-8.00732833180624,0.0141392553417074,1.10366934681423,0.114365566550427
17,0.8,0.6,0,1,0.002,2,0.1,"relu",0.3,0.4,0.702075873900668,-28.5241410429509,0.121695253799507,1.58970505148687,0.259486584430516,0.589912577040476,-8.34612183386228,-0.0650468821112054,1.26313135661466,0.116596233520295
162,0.2,0.4,0.25,1,0.002,2,0.2,"relu",0.9,0.2,0.700529875569154,-28.7918374267688,0.111794530182966,1.40590983033145,0.260025779218652,0.589797290556722,-8.07866585205659,0.00172166081917198,1.15727824310952,0.112797669980343
181,0,0,0.25,0.25,0.002,2,0.1,"relu",0.5,0.7,0.70360259682318,-28.5508582208746,0.119500407919733,1.44566304842603,0.265041923246334,0.589757027855585,-8.07261914502366,-0.0125372274295349,1.1756228472178,0.120628267685029
432,0.2,0.4,0.25,0.25,0.002,2,0.1,"relu",0.4,0.3,0.68472424691042,-29.1550479316174,0.0952865864809268,1.33196877291911,0.24041542161314,0.589738183685406,-8.06543239922809,0.00111890701058649,1.15747764785592,0.118480418391288
790,1,0.6,0,0.25,0.002,1,0.1,"relu",0.4,0.9,0.708135757460291,-28.3734521610937,0.127439569994484,1.63732668841248,0.266783715312356,0.589685159912281,-8.29921449062999,-0.0598255330670911,1.26867132204621,0.114360838948282
442,1,0.4,0.5,1,0.002,2,0.1,"relu",0.1,0.1,0.71617112783196,-28.4084334805959,0.127333572482203,1.4631585384891,0.282503366543648,0.589678306225724,-8.07102083024644,7.60739899182409e-05,1.17888441254298,0.119763357008356
113,0.8,0.2,0.25,0.75,0.002,1,0.2,"relu",0.5,0.7,0.701089773646326,-28.801496892497,0.111402945948918,1.40921922628699,0.263268739581064,0.589513264433307,-8.10449579896648,-0.00711512041493036,1.17682252816933,0.11509437162615
593,0.8,0.8,0.5,0.5,0.002,1,0.1,"relu",0.7,0.2,0.704613953894608,-28.5816445091466,0.122047665291053,1.46801444051024,0.26461474107624,0.589484913648511,-8.02622241126471,-0.000183121723366824,1.19841227992725,0.120111211664931
135,0,0.8,0.25,1,0.002,2,0.2,"relu",0,0.4,0.688181211531637,-29.5084595690103,0.0974062541082871,1.34018327596121,0.242801313188251,0.589448294025895,-8.08843327964884,0.00857438415082636,1.14875438109819,0.115885249339976
686,1,0.4,1,0.75,0.002,1,0.1,"relu",0.1,0.3,0.712346057206505,-28.3613785341998,0.129978848399001,1.54221547739629,0.276273474004021,0.589434906299123,-8.03819546111122,0.00498787083255752,1.21861689946586,0.125365499875166
670,0.8,0.8,1,1,0.002,1,0.2,"relu",0.7,0.5,0.699851961373925,-28.9880129081255,0.1078232946118,1.37294598133521,0.260216854077163,0.589329608500617,-8.05033107719743,0.00599946757276038,1.15891568274313,0.117770607271599
49,1,0.2,0.25,1,0.002,2,0.2,"relu",0.2,0.3,0.689191884580768,-29.2188143505578,0.0974368959031522,1.34512142849038,0.239914107493819,0.589199123791107,-8.04268923609485,0.00626186826563777,1.14224194242184,0.115960136429301
646,0.2,0.4,0,0.75,0.002,1,0.2,"relu",0.2,0,0.702939175485023,-28.5728049545422,0.121048795677758,1.58281910513555,0.261611354968441,0.589103900398186,-8.34969627067798,-0.0601482790864447,1.2433336497909,0.109815384147653
789,0.6,0.2,0.5,0.75,0.002,1,0.1,"relu",0.5,0.9,0.721892875963627,-28.151717555427,0.139140635509877,1.55243849987832,0.290919229979331,0.589066936299652,-8.06665837320212,-0.00799253700975501,1.19945712069882,0.121266263624332
284,0.4,0.8,0.25,0.75,0.002,1,0.2,"relu",0,0.4,0.685006073400399,-29.9034279477288,0.0906852226073819,1.30176526369076,0.239516577430079,0.58893206116091,-8.19358277910814,-0.000305397924726214,1.1168338642155,0.109165744569362
335,0,0.2,0.25,0.75,0.002,2,0.1,"relu",0.9,0.1,0.721731283539623,-28.1376160475467,0.138774686918205,1.5553475157242,0.290228693713011,0.588909575791065,-8.11553215554981,-0.0123740387736938,1.22975714714705,0.118786486065461
825,1,0,0.75,0.5,0.002,2,0.1,"relu",0.5,0.6,0.703810275589156,-28.6741738629102,0.11669618439408,1.40749571786598,0.260105453412348,0.588884780447208,-8.01127090359135,0.0104866081975976,1.15320035960929,0.109661478146107
209,1,0.2,1,1,0.002,1,0.2,"relu",0.6,0.1,0.710751485921518,-28.6100813841012,0.119600036711014,1.43395818387278,0.272241087225983,0.588875462975814,-8.06995042128187,-0.00886486199766123,1.19440377281754,0.12043533072071
696,0,0.8,0.75,0,0.002,2,0.1,"relu",0.2,0.8,0.693035607968797,-28.9813072391723,0.103766528903071,1.35567985687415,0.248705598938692,0.588836272094134,-8.06986026708275,0.00342243146367183,1.14846262333787,0.112200172943627
500,0.8,0.6,1,0.25,0.002,2,0.1,"relu",0.2,0.1,0.695354853798685,-28.7803057857462,0.111813989174096,1.41196629319993,0.250983226221944,0.588800512702158,-8.04170184844926,0.00208349189490834,1.14915792430664,0.116238601504217
474,0.8,0.4,0.5,1,0.002,1,0.2,"relu",0.9,0.4,0.706172841162514,-28.8851738584344,0.109158084339446,1.38098832217468,0.266308467238842,0.588789232588876,-8.02912023615509,0.00793343967267589,1.13749329260738,0.11475841129114
831,1,0.8,0.75,1,0.002,1,0.1,"relu",0.6,0.8,0.715115897699806,-28.402079883906,0.127251310552019,1.48948369437226,0.28281741268385,0.588775276772337,-8.08195895333188,-0.00294131252933356,1.16159513212311,0.113401095784407
679,0.2,0.2,0,0.25,0.002,2,0.2,"relu",0.3,1,0.669780633525909,-29.4605097880654,0.0847757704080243,1.40371536150168,0.217763141162621,0.588731516400337,-8.24092643384575,-0.0438338778916764,1.21912936989121,0.113173762227778
473,0.4,0.2,0.25,0.5,0.002,1,0.2,"relu",0.7,0.6,0.696262437066683,-28.965284526897,0.105212831346718,1.36743192710703,0.253853659790813,0.588713042266086,-8.07809009015083,0.00678257067976684,1.14558130249142,0.120025131392357
413,0,0.8,0.25,1,0.002,1,0.2,"relu",0.5,0,0.709844068972606,-28.624075086087,0.120231362541655,1.43396715957519,0.270861520729005,0.588672289320674,-8.1096422262504,-0.0122002945129589,1.17793451068452,0.114099384254333
642,0.8,0.8,0.5,0,0.002,2,0.1,"relu",0.8,0.1,0.703147749573092,-28.595897740102,0.119342135093642,1.45552622460668,0.265439375190629,0.588640343802448,-8.01242971902316,0.00870078523073438,1.17210560140229,0.119167999470686
37,1,1,0.5,0.5,0.002,2,0.1,"relu",0.3,0.1,0.680168550442692,-29.1708374946264,0.0929493879086115,1.3472976076064,0.233900133677517,0.588634634171853,-8.12014930948256,-0.00171476682706823,1.14968448962411,0.115756971346204
832,0.4,0.2,1,0.25,0.002,1,0.1,"relu",0.6,0.8,0.705131083688027,-28.5721176849392,0.122709265379083,1.47707641035244,0.266486724717403,0.588625887809742,-8.06646743157077,-0.000581793261405155,1.20349465567014,0.11698372762581
11,0.2,1,0.25,0.75,0.002,1,0.1,"relu",0.4,1,0.71774039209313,-28.2774424286804,0.134918437588947,1.53396616786437,0.282203848512877,0.588624018912502,-8.0666462809968,-0.00498830162923481,1.20199722763701,0.111255998130967
943,0.2,0.2,0.25,0.25,0.002,1,0.1,"relu",0.3,0.2,0.700924844228364,-28.8064273669915,0.112327669067316,1.41074678541172,0.260624919855168,0.588622106776534,-8.02001715705445,0.00583283502239317,1.17221978297535,0.111846930624688
289,0.4,0.8,0.25,1,0.002,1,0.1,"relu",0.7,0.8,0.73470002097958,-27.7105446518236,0.157759731596719,1.64108904027936,0.308037986735089,0.588613199535685,-8.17789528131037,-0.0292403861218251,1.22896564308763,0.121640685393463
788,0.4,0.6,1,0.25,0.002,2,0.1,"relu",0.1,0.3,0.694298134136943,-28.8525801547182,0.108930072016231,1.39428855821488,0.251042149266235,0.588525320189553,-8.00152925905624,0.0101718798395806,1.16920374332079,0.117417282427532
692,0.2,0.8,0.5,1,0.002,2,0.2,"relu",0.2,0.5,0.698463807607486,-29.058029736416,0.100730114202045,1.33034775750861,0.256094057401377,0.588082862318345,-8.0424373923767,0.00567331129824852,1.13122033088079,0.10974504075418
726,0,0.4,0.25,1,0.002,2,0.2,"relu",0.4,0.6,0.694989931719551,-29.0718131240921,0.100386337082255,1.35683177781309,0.250367607897507,0.588078169003882,-8.00847245754781,0.00717379338122387,1.1591758788948,0.113491151025483
915,0.2,0.4,1,0.5,0.002,2,0.1,"relu",0.6,0.3,0.6912444705601,-28.9464941233077,0.104249022843137,1.38285328576689,0.246687930892181,0.588066087888866,-8.0215581610433,0.00436425293287348,1.16104204184214,0.114528059940975
547,0.8,1,0.75,0.5,0.002,1,0.2,"relu",0.3,0.5,0.682659856875862,-29.2298459639192,0.0958217678054113,1.36183382351484,0.237188543287205,0.588039624456823,-8.02245545623177,0.00925494149654579,1.13968429438208,0.110781061742112
590,0,0,0.25,1,0.002,1,0.2,"relu",0.4,0.7,0.710546524070305,-28.6927547698378,0.118937494649807,1.4275806208181,0.270773825541246,0.588015548726017,-8.09742864617705,-0.0109055643807711,1.15168267980622,0.105271316328071
191,1,0.8,0.5,1,0.002,1,0.2,"relu",0.4,0.8,0.713832355264048,-28.6374143746182,0.11909555323997,1.41136718260282,0.278309632000741,0.587739743413392,-8.03941496145946,0.00696773135393816,1.14543295701961,0.112134622096674
160,1,0.2,0.25,0,0.002,1,0.2,"relu",0.6,1,0.680664751835302,-29.192750674684,0.0956144669618194,1.38049217049331,0.235402870389645,0.587550440671209,-8.01382650740148,0.00688154538758071,1.15439293854401,0.115032876480573
850,0.4,1,0,1,0.002,1,0.1,"relu",0.8,1,0.723724520270674,-27.9716990646057,0.148266402908236,1.67270083118093,0.291636077439384,0.587372515756648,-8.42807409620143,-0.0932971653159219,1.24099217658344,0.113798669228163
702,0,1,0.75,0.25,0.002,1,0.1,"relu",0.9,0,0.700451091295363,-28.7744740221173,0.113734104078505,1.42065898556718,0.256866201770537,0.587204757493215,-8.02882948394601,-0.00113793467057816,1.19673369278526,0.120055354640387
595,0.6,0.2,0.25,0.75,0.002,1,0.1,"relu",1,0.9,0.718243317167013,-28.3506357944584,0.130865776310616,1.50070154104446,0.282836493217869,0.587195588616685,-8.13270670221083,-0.0139485965952822,1.18620208693927,0.115167952011639
872,1,0.2,0,0,0.002,2,0.1,"relu",0.8,0,0.701704076729094,-28.514209565802,0.122076276345811,1.60085077236116,0.257346075369299,0.587127234376561,-8.35602620020321,-0.0587603587357246,1.25608142579266,0.108348847844289
358,1,0.6,0.25,0.25,0.002,1,0.2,"relu",0.6,0.6,0.699501235068312,-28.8861163892955,0.109746636510654,1.38190295028174,0.257713808889216,0.58712583265226,-8.06651726686564,0.00557268932876094,1.16335352584895,0.113290470808874
253,0.6,0,0.5,1,0.002,2,0.2,"relu",1,1,0.686636522462152,-29.3586362795801,0.0910995358405065,1.29398147279267,0.239637972344556,0.586951167375295,-8.02975113044504,0.00736375496415445,1.1196273042084,0.11131114373183
397,0.4,0.2,0,1,0.002,1,0.2,"relu",0.6,0.1,0.705911083567783,-28.5724457501945,0.122099359767678,1.55413866473653,0.263056932918507,0.586922761346446,-8.31152407039623,-0.0574834423865614,1.20799179518969,0.106856270340882
638,1,0,0,0.5,0.002,1,0.1,"relu",0.6,0.7,0.711051543758165,-28.3651132088112,0.130822086820899,1.59239291612633,0.272261574030791,0.58688280990235,-8.32938543259332,-0.0721257828097691,1.24130385626154,0.108748367842682
986,0.8,0,0,0.25,0.002,1,0.2,"relu",0.6,0.7,0.692055208046577,-28.9110914353281,0.108468955835874,1.50301461444233,0.245734762927498,0.586815212861834,-8.30323593711586,-0.0619865729801635,1.22823453703401,0.110400014970314
735,0.2,0.4,1,0,0.002,2,0.2,"relu",0.9,0.2,0.665069293180357,-29.5388838899761,0.0792565360163443,1.27447814762323,0.212508575285166,0.586777459770812,-8.05916558286628,0.00842755470091807,1.11625461809527,0.10944446454244
142,1,1,0,0.75,0.002,1,0.1,"relu",0,0.8,0.686331253929352,-29.2919586493331,0.102604398760657,1.48179725143182,0.239938905825007,0.586760880133063,-8.2712261223485,-0.0361526402651438,1.19773017718342,0.108953743112002
715,0,0.6,0.5,1,0.002,1,0.2,"relu",0.8,0,0.713080944194993,-28.552012268213,0.123271421008434,1.45533138161343,0.275178308893244,0.586722268067245,-8.03666488170579,0.00309337832420851,1.17041800250566,0.115090928552539
533,0,0.4,0.75,0.25,0.002,2,0.1,"relu",0.4,0.2,0.701222204385204,-28.756368131859,0.11357210943234,1.42107318192325,0.260491921681688,0.586602826493274,-8.03526717469889,0.0056253025086056,1.14882439649795,0.112418040920726
204,0.4,0.8,0.25,0.75,0.002,2,0.1,"relu",0.5,0.1,0.707305698140088,-28.6448580899657,0.117130111460821,1.43253609665613,0.266783802784561,0.586584814191502,-8.1167118109853,-0.0043341342719234,1.17224963373614,0.113482786994824
559,0,0.8,0.25,0,0.002,1,0.2,"relu",0.2,0.9,0.672056963656717,-29.4445864193534,0.0832000271719692,1.29283209014786,0.222309926727614,0.586327651885751,-8.02470343805262,0.0102237720483487,1.11798488807463,0.107457578198997
187,0.6,1,0.25,0.5,0.002,2,0.1,"relu",0.9,0.8,0.706980259378237,-28.5743220805634,0.11940865591005,1.44364166125955,0.271078343186508,0.586311966884296,-8.03397171631587,-0.00681415426777897,1.17239919348931,0.111459925901612
370,0.4,0.6,0.25,1,0.002,1,0.2,"relu",0.6,1,0.71118883355354,-28.4683532430922,0.125057437931034,1.47508380669218,0.275042901178631,0.586306324505892,-8.14965364670101,-0.0222753833723519,1.19843246004907,0.108628750292848
895,0.4,1,0.5,0.75,0.002,1,0.2,"relu",0.1,0.5,0.686411606411367,-29.2792624620873,0.0932890206943186,1.31508793436843,0.243334295344743,0.586140489565069,-8.05308978728483,0.00407777297876045,1.1222303274858,0.106660737090021
558,0.2,0.4,0.75,0.75,0.002,1,0.2,"relu",1,0.9,0.670765440249234,-29.4515408246258,0.0825928101078054,1.30316557328367,0.220601466611324,0.586002140823514,-8.08852108291672,0.00168887707455997,1.12996372017982,0.101229493621562
535,0.2,0,0,0.5,0.002,2,0.1,"relu",0.3,0.7,0.707194976504683,-28.4094374598602,0.126845311635495,1.61068420388892,0.265137625904511,0.585905221602445,-8.3814998096698,-0.0770645820400538,1.26874510046321,0.109880689917239
81,0.6,0,0,0.5,0.002,1,0.1,"relu",0.1,0.9,0.716149627144091,-28.1974373449104,0.139715137425288,1.69734657004167,0.281798386738526,0.585885336957607,-8.35249812914009,-0.0873584239707368,1.27399932800364,0.112337293703343
56,0.4,0,0.5,0,0.002,2,0.1,"relu",1,0.3,0.669824251202516,-29.5004346591172,0.0817267456843698,1.29454239819403,0.217420007268363,0.585859801556593,-8.12525024872075,-0.00440100931084174,1.14336089506889,0.109085784031303
385,0.2,0.6,0,0.25,0.002,2,0.1,"relu",0.8,0.6,0.706332309162268,-28.4469909554584,0.125765535333713,1.59705268540348,0.264849863059503,0.585856406474108,-8.32286887471087,-0.0697610947513339,1.2132919869905,0.107867115417238
231,0,0.6,0.25,0.5,0.002,2,0.1,"relu",0.7,0.9,0.698202479761399,-28.8532777590851,0.108027041163686,1.39197076949006,0.255883797671519,0.585714537928735,-8.0336320497271,0.0024459634212792,1.16923157851494,0.111367411042829
525,0.6,1,0,0.5,0.002,2,0.1,"relu",0.5,0.4,0.714889936360916,-28.2408186490155,0.135495542698611,1.63082266101334,0.276534996832499,0.585561367511119,-8.30872435901652,-0.0617296820273252,1.24740918646693,0.110448678610736
126,0,0.2,0.5,1,0.002,2,0.2,"relu",0.5,0.3,0.695814679549877,-29.0736556541328,0.0991745649968604,1.33243620615809,0.252570464009734,0.585455282473963,-8.03763838909758,0.00888192455153731,1.13188968378291,0.110403000497474
581,0,0.2,0.5,1,0.002,1,0.2,"relu",0.1,0.6,0.700400849575148,-29.1222701919611,0.103247113747978,1.35613697454682,0.258263650467623,0.585454594621504,-8.08511893876458,0.00611334497966352,1.15132962869728,0.114943470134742
588,0.4,0.8,1,0.25,0.002,1,0.1,"relu",0.8,0.8,0.697914156237486,-28.6074158359067,0.118723653794563,1.51002485611486,0.257310406676466,0.585448105588188,-8.06784789719501,-0.00278915788238708,1.1801736906205,0.116080934206647
396,0.8,0.6,0.75,1,0.002,2,0.1,"relu",0.6,0.6,0.69822833151265,-28.8778295300037,0.10767936167068,1.39478646713244,0.256890425695475,0.585416256069391,-8.02698783613748,0.00614039996219248,1.15094134559323,0.109268307025852
66,0.2,0,0,0.25,0.002,1,0.1,"relu",0.9,0.6,0.714293208487596,-28.1888133986788,0.136817795045608,1.6624344009168,0.279896994238157,0.58539234443618,-8.42589818145916,-0.08765314790491,1.28199115479245,0.112096762389597
752,1,1,1,0,0.002,2,0.1,"relu",0.8,0.6,0.696504503381534,-28.7811639504696,0.111968497061192,1.41866487723107,0.254552751035873,0.585370232908844,-8.09954579711703,0.00124708944547723,1.18327156249696,0.111082003584114
967,0.4,0,0,0.75,0.002,1,0.2,"relu",1,1,0.694199153064811,-28.8115154756345,0.112476890255589,1.54333366744073,0.250268865644702,0.58526882418592,-8.28097777010087,-0.0483433719510343,1.20443230834635,0.104783594088192
964,1,1,0,0,0.002,2,0.2,"relu",0.4,0.4,0.685550561013278,-29.1489267470796,0.0964179532367521,1.44334013951276,0.234238721962179,0.585020110750267,-8.27844041883472,-0.0489905320561281,1.20702524305246,0.106263030675896
648,0,1,0,0.75,0.002,1,0.1,"relu",0.6,0.5,0.705493799749563,-28.4611938539718,0.124170948752545,1.6180287030058,0.2647473342559,0.584882064477092,-8.39363623645578,-0.0787210473561695,1.24832675099116,0.107157613240305
630,0.8,0.6,1,1,0.002,1,0.2,"relu",0.9,1,0.707481351777571,-28.9419978797861,0.109894215778806,1.37712844610762,0.26832335606729,0.584796916923659,-8.08474667258535,-0.00150140855741788,1.16353482939877,0.112557355349048
882,0.2,0,0.75,0.5,0.002,2,0.1,"relu",0.4,0.5,0.692137608584384,-28.9096039867807,0.105742450069184,1.39063150763995,0.246598578623432,0.58476504112457,-7.9892049517168,0.0079714109087078,1.15202870137803,0.113304001962302
107,1,1,1,0,0.002,1,0.2,"relu",0.2,0.3,0.680147884316883,-29.3761441892874,0.0895659613123651,1.31056265196558,0.23038837591197,0.584721986204083,-7.99654366223337,0.00916576371180207,1.13634510691286,0.111950671787088
714,0,1,1,0.5,0.002,2,0.1,"relu",0.5,0.7,0.678635344051893,-29.1988799147119,0.0930073384643061,1.33071783464736,0.227863487155077,0.584673333023661,-8.06588377164008,0.00201613476664524,1.15998096998478,0.110345562541757
734,0.2,0.6,0.25,0.75,0.002,1,0.1,"relu",0,0,0.683928975952108,-29.350819162743,0.0936773769837491,1.33145108671712,0.235460893038118,0.584532939143497,-8.0572788560308,0.00251322018330073,1.13580769230443,0.113807691014936
938,1,0.4,0.75,0.75,0.002,2,0.1,"relu",0.7,0.5,0.664937370173075,-29.616242519447,0.0767976253423244,1.27092406116042,0.210600060621028,0.58447849277634,-8.06434902209481,0.00245960502999806,1.12416654202911,0.104538862204401
836,0,0,0,0,0.002,1,0.1,"relu",0.9,0.1,0.716025108054194,-28.254691056464,0.136496972892005,1.6414008929584,0.279919343653189,0.584453150651031,-8.33839922669933,-0.058869141915018,1.23412900427816,0.112328578993015
389,0,0.6,0.25,0,0.002,2,0.2,"relu",0.8,0.4,0.684366839041788,-29.376185556271,0.0871722175316807,1.27147440203452,0.236464945821373,0.584306395116392,-7.99578701666177,0.0100748278757175,1.10865458803735,0.107430118259796
43,1,0.2,0.5,0.75,0.002,2,0.1,"relu",0.7,0.5,0.703514974690304,-28.7093783027778,0.116271928516205,1.40874632109464,0.265381738211592,0.584236159263102,-7.99704015348322,0.010005604863195,1.17845178358006,0.111871188280969
