STCODE,FORMAT,CLASS,TAX_ORDER,FAMILY,SCI_NAME,AUTHOR,ADULT_HAB,IMMAT_HAB,ADULT_FUNC,IMMAT_FUNC,HOSTTYPE,HOST,ABUNDANCE,COLLECTION,REFERENCE
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Agrotis aeneipennis,Grote,O-vg,O-vg,,H,P,FORBS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Agrotis ipsilon,(Hufnagel),O-vg,O-vg,,H,P,FORBS,U,P,1
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Agrotis vancouverensis,Grote,O-vg,O-vg,,H,P,FORBS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Agrotis volubilis,Harvey,O-vg,O-vg,,H,P,FORBS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Aletia oxygala,(Grote),M-vg,M-vg,,H,P,GRASS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Alypia langtoni,Couper,O-vg,O-vg,,H,P,FORBS,U,P,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Amphipoea americana,(Speyer),O-vg,O-vg,,H,P,GRASS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Amphipyra pyramidoides,Guenee,F-cn,F-cn,,H,P,DECID,U,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Anaplectoides prasina,,,,,,,,,,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Anaplectoides pressus,(Grote),O-vg,O-vg,,H,P,SHRUB,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Androloma maccullochi,(Kirby),O-vg,O-vg,,H,P,DECID,U,P,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Andropolia aedon,(Grote),F-cn,F-cn,,H,P,DECID,,P,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Andropolia theodori,(Grote),,,,H,,,,P,44
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Anepia ectrapela,(Smith),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Anhimella contrahens,(Walker),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Anomogyna infimatus,(Grote),F-cn,F-cn,,H,P,CONIF,U,P,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Anomogyna mustelina,(Smith),F-cn,F-cn,,H,P,CONIF,U,P,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Anomogyna vernilis,(Grote),F-cn,F-cn,,H,P,CONIF,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Apamea alia,(Guenee),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Apamea amputatrix,(Fitch),F-cn,F-cn,,H,P,DECID,U,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Apamea antennata,(Smith),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Apamea castanea,(Grote),F-cn,F-cn,,H,P,DECID,U,P,"1,43"
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Apamea occidens,(Grote),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Aseptis adnixa,(Grote),F-cn,F-cn,,H,P,ROSAC,,,1
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Aseptis binotata,(Walker),F-cn,F-cn,,H,P,DECID,,P,44
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Aseptis ethnica,(Smith),F-cn,F-cn,,H,P,Arcto,,P,44
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Aseptis fumosa,(Grote),F-cn,F-cn,,H,,,U,P,1
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Asticta victoria,(Grote),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Autographa californica,(Speyer),O-vg,O-vg,,H,P,FORBS,U,P,1
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Autographa corusca,(Strecker),F-cn,F-cn,,H,P,Alnus,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Behrensia conchiformis,Grote,F-cn,F-cn,,H,P,SHRUB,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Bleptina caradrinalis,Guenee,F-lt,F-lt,,D,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Bomolocha abalienalis,(Walker),F-cn,F-cn,,H,P,DECID,U,P,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Bomolocha bijugalis,(Walker),F-cn,F-cn,,H,P,Cornu,,P,"43,44"
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Caenurgina caerulea,(Grote),M-vg,M-vg,,H,P,FORBS,U,P,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Caenurgina erechtea,(Cramer),M-vg,M-vg,,H,P,FORBS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Callierges tropicalis,Shaus,,,,H,,,U,P,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Catocola relicta,Walker,F-cn,F-cn,,H,P,DECID,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Cissusa indiscreta,(Hy.Edwards),F-cn,F-cn,,H,P,Querc,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Crymodes devastator,(Brace),M-vg,M-vg,,H,P,FORBS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Dargida procincta,(Grote),M-vg,M-vg,,H,P,FORBS,U,P,1
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Denis &,Schiffermuller,O-vg,O-vg,,H,P,SHRUB,,P,"43,44"
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Diarsia esurialis,(Grote),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Diarsia rosaria,(Grote),M-vg,M-vg,,H,P,GRASS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Diarsia rubifera,(Grote),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Dryotype opina,(Grote),,,,H,,,,P,"43,44"
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Egira crucialis,(Harvey),F-cn,F-cn,,H,,,U,P,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Egira hiemalis,(Grote),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Egira perlubens,(Grote),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Egira rubrica,(Harvey),F-cn,F-cn,,H,P,DECID,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Egira simplex,(Walker),F-cn,F-cn,,H,P,TREES,U,P,1
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Eosphoropteryx thyatyroides,(Guenee),O-vg,O-vg,,H,P,FORBS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Euplexia benesimilis,McDunnough,F-cn,F-cn,,H,P,DECID,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Eurois nigra,Smith,F-cn,F-cn,,H,P,DECID,U,P,1
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Euxoa auxiliaris,(Grote),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Euxoa comosa,(Morrison),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Euxoa declarata,Walker,,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Euxoa divergens,(Walker),O-vg,O-vg,,H,P,FORBS,,P,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Euxoa infausta,(Walker),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Euxoa plagigera,(Morrison),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Euxoa satis,(Harvey),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Euxoa sp.,,,,,H,,,,P,44
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Euxoa tessellata,(Harris),O-vg,O-vg,,H,P,FORBS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Euxoa vetusta,(Walker),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Feltia herilis,(Grote),O-vg,O-vg,,H,P,FORBS,U,P,"1,43"
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Feralia comstocki,(Grote),F-cn,F-cn,,H,P,CONIF,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Feralia deceptiva,McDunnough,F-cn,F-cn,,H,P,Psme,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Fishia evelina,(French),,,,H,,,,P,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Galgula partita,Guenee,F-cn,F-cn,,H,P,FORBS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Heliothis phloxiphaga,Grote & Robinson,M-vg,M-vg,,H,P,FORBS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Heliothis zea,(Boddie),O-vg,O-vg,,H,P,FORBS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Hemeroplanis finitima,Smith,,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Homoglaea californica,(Smith),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Homorthodes communis,(Dyar),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Homorthodes hanhami,(Barnes & McDunnough),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Hyppa indistincta,Smith,,,,H,,,,,51
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Idia aemula,Hubner,F-lt,F-lt,,D,,,,P,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Idia americalis,(Guenee),F-cn,F-cn,,Li,,,U,P,1
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Lacanobia dodii,(Smith),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Lacanobia liquida,(Grote),M-vg,M-vg,,H,P,FORBS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Lacanobia lutra,(Guenee),F-cn,F-cn,,H,P,DECID,,P,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Lacanobia subjuncta eleanora,Barnes & McDunnough,F-cn,F-cn,,H,P,DECID,U,P,1
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Lacanobia tacoma,Strecker,F-cn,F-cn,,H,P,Rubus,C,P,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Lacinipolia circumcincta,(Smith),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Lacinipolia cuneata,(Grote),F-cn,F-cn,,H,P,SHRUB,U,P,1
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Lacinipolia illaudabilis,(Grote),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Lacinipolia n.sp. nr. pensilis,(Grote),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Lacinipolia olivacea,(Morrison),O-vg,O-vg,,H,P,FORBS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Lacinipolia patalis,(Grote),O-vg,O-vg,,H,P,ROSAC,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Lacinipolia stricta,(Walker),O-vg,O-vg,,H,P,FORBS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Lacinipolia strigicollis,(Wallengren),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Lacinipolia vicina,(Grote),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Leucania farcta,Grote,M-vg,M-vg,,H,P,GRASS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Leucania insueta,Guenee,M-vg,M-vg,,H,P,GRASS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Lithacodia albidula,(Guenee),,,,H,,,,,51
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Lithophane baileyi,Grote,F-cn,F-cn,,H,P,DECID,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Lithophane contenta,Grote,F-cn,F-cn,,H,P,Querc,,P,"43,44"
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Lithophane dilatocula,Smith,F-cn,F-cn,,H,P,DECID,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Lithophane georgii,Grote,F-cn,F-cn,,H,P,DECID,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Lithophane innominata,(Smith),F-cn,F-cn,,H,P,DECID,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Lithophane petulca,Grote,F-cn,F-cn,,H,P,DECID,,P,"43,44"
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Litocala sexsignata,(Harvey),F-cn,F-cn,,H,P,Cach,,P,44
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Melanchra adjuncta,(Guenee),F-cn,F-cn,,H,P,SHRUB,U,P,1
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Melipotis jucunda,Hubner,R-vg,R-vg,,H,P,Salix,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Metalepsis cornuta,(Grote),,,,H,,,C,P,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Miselia variolata,(Smith),,,,H,,,,P,44
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Mniotype versuta,(Smith),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Nycteola columbiana,(Hy.Edwards),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Nycteola frigidana,(Walker),R-vg,R-vg,,H,P,Salix,,,51
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Oligia illocata,(Guenee),F-cn,F-cn,,H,P,DECID,U,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Oligia indirecta,(Grote),M-vg,M-vg,,H,P,GRASS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Oligia tonsa,(Grote),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Oncocnemis chorda,(Grote),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Oncocnemis dunbari,(Harvey),O-vg,O-vg,,H,P,Hodi,,P,44
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Oncocnemis youngi,McDunnough,,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Orthosia ferrigera,(Smith),F-cn,F-cn,,H,P,DECID,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Orthosia hibisci,(Guenee),F-cn,F-cn,,H,P,DECID,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Orthosia mys,(Dyar),,,,H,,,,,51
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Orthosia pacifica,(Harvey),F-cn,F-cn,,H,P,DECID,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Orthosia praeses,(Grote),F-cn,F-cn,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Orthosia pulchella,(Harvey),F-cn,F-cn,,H,P,DECID,U,P,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Orthosia revicta,(Morrison),F-cn,F-cn,,H,P,DECID,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Orthosia transparens,(Grote),F-cn,F-cn,,H,P,DECID,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Panthea portlandia,(Grote),F-cn,F-cn,,H,P,CONIF,C,P,"1,43"
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Panthea virginaria,(Grote),F-cn,F-cn,,H,P,CONIF,U,P,1
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Papestra brenda,(Barnes & McDunnough),,,,H,,,,,51
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Peridroma saucia,(Hubner),O-vg,O-vg,,H,P,FORBS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Perigonica angulata,Smith,,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Phlogophora periculosa,Guenee,F-cn,F-cn,,H,P,CONIF,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Phobolosia anfracta,(Hy.Edwards),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Platyperigea extima,(Walker),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Platypolia contadina,(Smith),F-cn,F-cn,,H,P,Vacci,,P,44
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Pleromella opter,Dyar,,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Pleromelloida conserta,(Grote),F-cn,F-cn,,H,P,SHRUB,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Pleromelloida obliquata,(Smith),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Polia discalis,(Grote),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Polia nimbosa,(Guenee),O-vg,O-vg,,H,P,Ribes,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Polia piniae,Buckett & Bauer,F-cn,F-cn,,H,,,U,P,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Polia purpurissata,(Grote),F-cn,F-cn,,H,P,SHRUB,U,P,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Properigea niveirena,(Harvey),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Protorthodes curtica,(Smith),,,,H,,,U,P,"1,43"
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Pseudoglaea olivata,(Harvey),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Pseudoglaea sp.,,O-vg,O-vg,,H,P,Arcto,,P,"43,44"
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Pseudorthodes irrorata,(Smith),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Pseudorthodes virgula,(Grote),O-vg,O-vg,,H,P,SHRUB,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Pseudorthosia variabilis,Grote,O-vg,O-vg,,H,P,FORBS,U,P,1
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Rhizagrotis cloanthoides,(Grote),,,,H,,,,,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Rhyacia quadrangula,(Zetterstedt),,,,H,,,,,51
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Rhynchagrotis exsertistigma,(Morrison),O-vg,O-vg,,H,P,FORBS,U,P,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Rhynchagrotis insularis,(Grote),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Scoliopteryx libatrix,(Linnaeus),R-vg,R-vg,,H,P,Salix,U,P,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Setagrotis atrifrons,(Grote),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Setagrotis cinereicollis,(Grote),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Sideridis rosea,(Harvey),O-vg,O-vg,,H,P,SHRUB,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Spaelotis havilae,Grote,O-vg,O-vg,,H,P,FORBS,U,P,1
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Spargaloma sexpunctata,Grote,O-vg,O-vg,,H,P,APOCY,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Stretchia muricana,(Grote),O-vg,O-vg,,H,P,SHRUB,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Stretchia sp.,,,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Sunira decipiens,(Grote),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Synedoida adumbrata,(Behr),O-vg,O-vg,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Synedoida divergens,(Behr),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Synedoida edwardsi,Behr,O-vg,O-vg,,H,P,SHRUB,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Synedoida nichollae,(Hampson),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Synedoida ochracea,(Behr),O-vg,O-vg,,H,,,U,P,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Synedoida sabulosa,Hy.Edwards,,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Syngrapha celsa,(Hy.Edwards),F-cn,F-cn,,H,P,CONIF,U,P,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Syngrapha epigaea,(Grote),F-cn,F-cn,,H,P,TREES,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Syngrapha rectangula,(W.Kirby),F-cn,F-cn,,H,P,CONIF,U,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Syngrapha selecta,(Walker),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Syngrapha viridisigma,(Grote),F-cn,F-cn,,H,P,CONIF,U,P,
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Xestia dolosa,Franclemont,O-vg,O-vg,,H,P,FORBS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Xestia oblata streckeri,(Barnes & Benjamin),F-cn,F-cn,,H,P,SHRUB,U,P,"1,44"
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Xestia smithii,(Snellen),O-vg,O-vg,,H,P,FORBS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Xylena curvimacula,(Morrison),F-cn,F-cn,,H,P,DECID,U,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Xylena nupera,Lintner,O-vg,O-vg,,H,P,FORBS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Zale lunata salicis,(Behr),O-vg,O-vg,,H,P,SHRUB,U,P,1
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Zale minerea,(Guenee),,,,H,P,DECID,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Zale termina,(Grote),,,,H,,,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Zosteropoda hirtipes,Grote,O-vg,O-vg,,H,P,FORBS,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOCTUIDAE,Zotheca tranquilla,Grote,O-vg,O-vg,,H,P,Sambu,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOTODONTIDAE,Clostera apicalis,(Walker),F-cn,F-cn,,H,P,DECID,U,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOTODONTIDAE,Furcula scolopendrina,(Boisduval),R-vg,R-vg,,H,P,Salix,U,P,
SA001,1,INSECTA,LEPIDOPTERA,NOTODONTIDAE,Gluphisia lintneri,(Grote),F-cn,F-cn,,H,P,DECID,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOTODONTIDAE,Gluphisia severa,Hy.Edwards,F-cn,F-cn,,H,P,DECID,,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOTODONTIDAE,Nadata gibbosa,(J.E.Smith),F-cn,F-cn,,H,P,DECID,C,P,1
SA001,1,INSECTA,LEPIDOPTERA,NOTODONTIDAE,Nadata oregonensis,Butler,F-cn,F-cn,,H,P,DECID,,,51
SA001,1,INSECTA,LEPIDOPTERA,NOTODONTIDAE,Oligocentria pallida,(Strecker),F-cn,F-cn,,H,P,DECID,U,P,1
SA001,1,INSECTA,LEPIDOPTERA,NOTODONTIDAE,Oligocentria semirufescens,(Walker),F-cn,F-cn,,H,P,DECID,U,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOTODONTIDAE,Pheosia portlandia,Hy.Edwards,F-cn,F-cn,,H,P,DECID,U,P,43
SA001,1,INSECTA,LEPIDOPTERA,NOTODONTIDAE,Schizura ipomoeae,Doubleday,F-cn,F-cn,,H,P,DECID,U,P,
SA001,1,INSECTA,LEPIDOPTERA,NOTODONTIDAE,Schizura unicornis conspecta,(Hy.Edwards),F-cn,F-cn,,H,P,SHRUB,U,P,
SA001,1,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Adelpha bredowii californica,Butler,F-cn,F-cn,Fl,H,P,DECID,,P,20
SA001,1,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Boloria epithore,(Edwards),O-vg,O-vg,Fl,H,P,VIOLA,C,P,20
SA001,1,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Chlosyne hoffmani segregata,(Barnes & McDunnough),M-vg,M-vg,Fl,H,P,COMP,U,P,20
SA001,1,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Chlosyne palla,(Boisduval),M-vg,M-vg,Fl,H,P,COMP,,P,20
SA001,1,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Euphydryas chalcedona colon,(Edwards),O-vg,O-vg,Fl,H,P,SCROP,C,P,20
SA001,1,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Euphydryas editha colonia,(Wright),O-rk,O-rk,Fl,H,P,SCROP,,P,20
SA001,1,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Limenitis lorquini burrisonii,Maynard,R-vg,R-vg,Fl,H,P,Salix,,P,20
SA001,1,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Nymphalis antiopa,(Linnaeus),R-vg,R-vg,Fl,H,P,Salix,U,P,20
