"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","tss.train_mean","AUC.valid_mean","ll.valid_mean","nagel.valid_mean","plr.valid_mean","tjur.valid_mean","cor.valid_mean","tss.valid_mean"
197,1,1,1,0.75,0.001,2,0.2,"relu",0.5,0.3,0.59881961054613,-31.2143576521499,0.00305669330712417,1.00467895290044,0.00107344700963123,0.126988419223644,0.720683997013777,0.566699446277367,-8.0645197158433,0.0016281098392759,1.00272412416706,0.000685524106944022,0.0881114606623594,0.716584656359476
382,0.2,0.2,0.25,0.75,0.002,1,0.2,"relu",1,0.8,0.681084141899881,-30.157102007033,0.0483604954121716,1.10481529870578,0.019535623156022,0.229565522849057,0.730075658951825,0.566576447562554,-7.9808280257592,0.0119489274465205,1.03760414757715,0.00828576297254975,0.0813574305578235,0.722894429453485
339,0.4,0.8,0.25,0.5,0.002,2,0.2,"relu",0.5,0.3,0.649388977414096,-30.7476298727728,0.0226830362152504,1.03958058725271,0.00925572824626615,0.19228635204082,0.723541463696396,0.566458298653102,-8.02152571673151,0.00720542181944414,1.01544352989986,0.00455086270578256,0.0807826030841798,0.718134482993474
861,0.8,0.2,0.25,0.75,0.001,1,0.1,"relu",0.8,1,0.67797426517278,-30.3320778092933,0.0416020323168429,1.0864996900039,0.0164698184604427,0.225361657418452,0.727773490047057,0.56641649281235,-7.96981598077099,0.0104780375176222,1.02969256179102,0.00674480044663601,0.0807104720292193,0.721249974838445
906,0.4,1,0.25,0.5,0.001,2,0.1,"relu",0.7,0.8,0.62794977314365,-30.1744682808487,0.0469560525044006,1.13357411907083,0.0202666819997708,0.1702990980659,0.731899799609396,0.56611873309577,-8.02716236778654,0.00980598712097052,1.06706612943887,0.0103759550209389,0.0860571816246674,0.723220949844721
450,0.8,0.4,0.5,0.75,0.002,2,0.1,"relu",0.7,0,0.649768048306974,-30.7896475456193,0.0153307683269604,1.02465142097991,0.00557161019626523,0.191960085640397,0.735026956336202,0.566111173736014,-8.05562560070953,0.00549620386939968,1.00971200930837,0.00281904829248504,0.0798269123281348,0.729977182626321
115,0.2,0.8,0.5,0,0.002,1,0.1,"relu",0.6,0,0.604277788109241,-30.2915749207405,0.0452722961124105,1.15319257271577,0.0199752786331386,0.131686148430231,0.729470768952869,0.566074969354902,-8.03881548730627,0.00911419808659098,1.08187070484167,0.00983951818335308,0.0858543171904182,0.721502247150179
403,0.2,0.8,0.25,0.25,0.001,2,0.1,"relu",0.8,0.9,0.60239314353355,-30.4473740274885,0.0358273840510656,1.11814852003647,0.0160957530490169,0.133896622746185,0.729851755119862,0.565937984872279,-8.05526773143568,0.00729469292693711,1.06632782332603,0.00900944357387553,0.0804456426620275,0.722127056952406
686,1,0,0,0.75,0.002,1,0.2,"relu",0,0.1,0.688000541469438,-33.2328283787899,0.0665389890024123,1.51170707292973,0.122624715437451,0.238296943735417,0.683695093169289,0.565872781072471,-9.79519253921586,-0.249849289799264,1.17510267245824,0.0410576977294839,0.0844956277590237,0.659328473515423
233,1,0.6,0,0.5,0.002,2,0.1,"relu",0,0.7,0.685878865762716,-33.1204523658912,0.0627398081703143,1.5129551735888,0.120080093027354,0.234148796383068,0.685978921953269,0.56579866617365,-9.79548582573472,-0.284629531031378,1.17442205001212,0.0395883252575219,0.0823422849410255,0.662016450804917
247,0.2,0.6,0.25,0,0.001,1,0.1,"relu",0.8,0.9,0.590321638027234,-30.7438385690273,0.023385455129705,1.07265927744683,0.00960726115964879,0.115306048267892,0.726919198245795,0.565523070760308,-8.04982765716802,0.00871189232398311,1.04304955769767,0.0059798406795611,0.0847944507072238,0.721111112553431
360,0.2,0.8,0.75,0,0.002,2,0.2,"relu",0.7,0.6,0.613386846895043,-30.2202881125866,0.047969573818446,1.14972160690849,0.0200446118599459,0.140505560699985,0.730649508714521,0.565488305974483,-8.02184955948786,0.0100989537761565,1.07318577363137,0.00871800624848647,0.078615526275075,0.722351852194009
4,0.4,0.4,0.5,0.75,0.001,1,0.2,"relu",0.8,0.1,0.65282924886387,-30.9191739552059,0.0146678428647952,1.02297626941221,0.00558640155497084,0.194834034405268,0.723932709923099,0.565355033516858,-8.01260772006012,0.00530261569616856,1.00916890266476,0.00279935143576888,0.076562423835359,0.719314553185245
90,0.8,0.6,0.5,0.75,0.002,1,0.2,"relu",0.1,0.1,0.652631664844217,-30.7836598609696,0.0156143518570278,1.025299305688,0.0056602720099924,0.19532988697914,0.73497907719859,0.565262790842782,-8.05340268376935,0.00557670872463045,1.00996914036399,0.0028481180152251,0.0776959297022321,0.729932604381518
187,0.4,0.2,0.25,0.5,0.002,2,0.2,"relu",1,0.2,0.64891091977944,-30.5961407852629,0.0235020177168807,1.04244377982141,0.00908154818204134,0.192177957368377,0.736245167301433,0.565062462599341,-8.04136435763118,0.00728889419081572,1.01621552568267,0.00446597172912534,0.0769391037516057,0.730590549278701
938,0.4,0,0.5,0.75,0.001,1,0.2,"relu",1,0.5,0.652680064544053,-30.91871885407,0.0146565480540292,1.02295595587608,0.00558244472884842,0.194905581037217,0.723965383649581,0.565000378098874,-8.01269064897085,0.00529541375497286,1.0091685538807,0.00279815460327791,0.0792213839076495,0.719346486458657
75,1,0,0.5,0.75,0.001,2,0.1,"relu",0.9,0,0.649218070436822,-30.9128709562567,0.0144804438901758,1.02257271702074,0.00551942831438884,0.191068549404981,0.724384440781121,0.564860571290451,-8.01355218110833,0.00525949528802191,1.00905837285555,0.00279098186158912,0.0786111062809072,0.719764432137441
429,0.4,1,0.25,0,0.002,2,0.2,"relu",0.6,0.3,0.604721846877398,-30.3079109281635,0.0418739540268286,1.12190574847621,0.0177097315400586,0.136807743340158,0.731177416166326,0.564821242706024,-8.02977249126811,0.00963024109852808,1.05855552907507,0.00803782225705597,0.0845595303903687,0.722872378576977
137,0.8,0.4,0.25,0.75,0.001,1,0.1,"relu",0.5,1,0.676663088600149,-30.3633998449279,0.040353962658419,1.08336495920423,0.0158798734352342,0.224368992816368,0.727639016714375,0.564664965874918,-7.97202941743836,0.0101630466204573,1.02829600559727,0.00644905210058264,0.0781396060810811,0.72121385066299
241,0.8,0,0,0,0.001,1,0.2,"relu",0,0.9,0.682940166216648,-37.2976054084178,0.0585003221147488,1.33579481856933,0.106860094265074,0.231138998970765,0.629776825848203,0.564626675237248,-10.3296723354087,-0.114949766449143,1.11763074843888,0.0359966716163993,0.0826871721117086,0.609361778160437
486,1,0,0,0.5,0.001,1,0.2,"relu",0,0.3,0.682942694536234,-37.2976410459794,0.0584994001005492,1.33579381451239,0.106860223313497,0.231138763776422,0.629776914580934,0.564586122996696,-10.3296646792989,-0.114949576703055,1.11763069956505,0.035996485277675,0.0826865336589541,0.60936219473774
863,0.2,1,1,0,0.001,1,0.1,"relu",1,1,0.613823331922091,-29.9974711582357,0.0549157072406793,1.2309800330649,0.0270874395829948,0.14585198214343,0.738733652725722,0.564322662334001,-8.11328262710191,-0.00141261211355859,1.10274045986427,0.00982858084345402,0.0775095684904755,0.72981509106584
735,1,0.2,0.5,0.75,0.001,2,0.2,"relu",0.1,0.4,0.647321852811274,-30.9258550773424,0.0139882855988148,1.02188882048364,0.00528571563969437,0.189547811090216,0.724325344145722,0.564234763974851,-8.01619633582244,0.004966898368017,1.00852935156262,0.00260020495724193,0.0755179243213854,0.719731900082043
91,0.6,1,0.75,0.75,0.002,2,0.2,"relu",0.7,0.9,0.636579022487333,-31.0497668384982,0.00775798768217941,1.01208971728011,0.0028061893329896,0.175079662315801,0.724874275093586,0.564215683457068,-8.05820418049874,0.00276670202314213,1.00464427392129,0.00128537658969031,0.0826064605481896,0.719965142298177
980,0.6,0.4,0.25,0.5,0.002,2,0.1,"relu",0.9,0.8,0.653120886574548,-30.5958783349984,0.0235172534516575,1.04248150076774,0.00908549496885761,0.196242047797309,0.736257087538284,0.56409588542409,-8.04154728933543,0.00726890012088365,1.01616541830016,0.00445949571050574,0.0760334087787889,0.730598528188762
868,0.2,1,0.25,0.5,0.001,2,0.1,"relu",0.4,0.9,0.633274878805444,-29.9430070191918,0.0574992704512255,1.20205421536796,0.0264455797107026,0.17661206376236,0.735515502900613,0.564089232345674,-8.07694525600933,0.00155851120956039,1.09043390241687,0.0111945846124881,0.0775118850278508,0.726239884656769
184,1,0.6,0.25,0.5,0.002,2,0.2,"relu",0.4,0.8,0.650561885327712,-30.5961278463136,0.0235067020145655,1.04245998701494,0.00908042580901986,0.19421619959707,0.736268444057523,0.564049589319896,-8.04180426231381,0.00726400054120259,1.01618661067939,0.00445341261862622,0.0759038474364061,0.730609092413749
741,0.8,0.4,0.25,1,0.001,1,0.1,"relu",0,0.1,0.679421368191876,-37.2619608693432,0.0482817631710607,1.10696158255122,0.0359992494636797,0.227246132956044,0.616175864701395,0.563864690464491,-9.652973974837,0.0045850571231716,1.03309450278465,0.0113952013746247,0.0761957671631685,0.607689656169919
149,0.2,0.4,1,0,0.001,2,0.2,"relu",0.8,0.1,0.575644538918997,-31.1352480483936,0.00886912266603526,1.02329545893072,0.00311648977109341,0.093384630477745,0.719866913694989,0.563803061010982,-8.07385502088473,0.00398820066955177,1.01338020520658,0.00182036855501525,0.0787044864297715,0.714712148505831
34,1,0.6,0.25,0.5,0.002,2,0.1,"relu",0.7,0.1,0.648924878297284,-30.5960954350622,0.0235032917820881,1.04244035899842,0.0090820170699722,0.192617230390119,0.736248301947916,0.563747174742197,-8.04142005982425,0.00727416196233775,1.01619517144235,0.00446497140473448,0.0743276061185018,0.730592542731038
127,0.6,0.4,0.25,0.5,0.002,1,0.1,"relu",0.3,0.6,0.649754262231806,-30.5910458332175,0.0237448038579909,1.04305358369238,0.00916023904516459,0.193556354387268,0.736188219449457,0.563338265790166,-8.0391281791073,0.00733437284022787,1.01636663972149,0.00447787832976647,0.0771411408151448,0.730535999525478
147,0.8,1,0.25,0.25,0.001,1,0.1,"relu",1,0.4,0.602563951978911,-30.9142219074966,0.0143416022674455,1.02524534468083,0.0055638672566602,0.133903520060352,0.724461846463344,0.563320918672296,-8.042410789219,0.0057103403432945,1.01203157097924,0.00311942296581325,0.0812095060854277,0.719151763453158
193,0.4,1,0.5,0.25,0.002,1,0.2,"relu",0.3,0.7,0.599801849239433,-30.4364623029485,0.0378698806485457,1.11555468661973,0.0161083314157847,0.128524954577231,0.728558376462019,0.563301943661998,-8.05306370074489,0.00672560878392294,1.04995231688803,0.00657180832569483,0.0799496356541403,0.720191737872661
129,1,0.2,0.25,0.5,0.002,1,0.2,"relu",0.4,0.4,0.652318168087155,-30.5908053964992,0.0237550131122806,1.04307530140562,0.00916498027240644,0.195004052772937,0.736178897565615,0.563213745141321,-8.03904376102091,0.0073306979214031,1.01634715934916,0.00448076256754292,0.0751510005542794,0.730526484115707
368,0.4,0.8,0.5,0,0.001,1,0.1,"relu",0.1,0,0.57371514867925,-31.1396614560226,0.00580296628742641,1.01460104671191,0.00190732893668083,0.0929867003644972,0.72262297877999,0.563173741987517,-8.07388800822976,0.00254395084408896,1.0078499335781,0.00105396107243156,0.0767765630088658,0.718130613357154
356,0.6,0,0.5,0.75,0.001,2,0.1,"relu",0.2,0.5,0.649444232964275,-30.9114493555232,0.014482686873079,1.02258295832536,0.00551961399795699,0.192082871044983,0.724423277583252,0.562991651064162,-8.0142569682553,0.00525515190301318,1.00903801798866,0.00278816256820115,0.0748989733108129,0.719792872751576
810,0.2,0.4,0.75,0.5,0.001,2,0.1,"relu",0.3,0.2,0.582655123723846,-30.870444948126,0.0185909743570031,1.05955478026093,0.00730966393240619,0.104683606842396,0.725355824857111,0.562899530815238,-8.06046669717536,0.00684865570337152,1.03652997760381,0.0044957486271183,0.0784808118326315,0.719788757553401
653,0.2,0.6,1,0,0.001,1,0.2,"relu",0.4,0.4,0.575864050178186,-31.0038077190945,0.0141675045858584,1.04212474380689,0.0052430836938712,0.0941202171366932,0.722230738894198,0.562641330246393,-8.06481053723992,0.00623288548621359,1.02553138636012,0.00325306479546223,0.0772102322689024,0.716693566577878
45,0.6,0.6,0.25,0.5,0.002,1,0.2,"relu",0.4,0.3,0.652162219406624,-30.5906875458408,0.0237626777141898,1.04308875613024,0.00916676664131987,0.195751850616621,0.73616832324739,0.562445855568241,-8.03871586337792,0.00735255997105533,1.01639961073097,0.00448834718948388,0.0749150426102869,0.730519655259333
539,0.2,0,0.75,0.5,0.001,2,0.1,"relu",0.9,0.5,0.579849900272731,-31.1382124048988,0.00695319501234122,1.01761636520035,0.00235423452500216,0.100682798247259,0.721526161295113,0.562401913623693,-8.07200019441012,0.00344370214553454,1.01083235810119,0.00151477286511435,0.0807710276070932,0.716880792425484
573,0.6,0.8,0,0.5,0.001,2,0.1,"relu",0,0.6,0.678366715054121,-36.8474487486173,0.0564118939920714,1.32743372598651,0.101670590919648,0.225493110925334,0.633894313971889,0.56237586155707,-10.2161573231831,-0.124005773806647,1.10701504164664,0.0320572420249614,0.0781732785964957,0.613961596109004
999,0.2,1,1,0,0.002,2,0.2,"relu",0.2,0.7,0.637160434332128,-29.6015025654819,0.0746827489754312,1.27999998630128,0.0370698063455949,0.173432853843235,0.736083141506466,0.562324511484832,-8.1098070039663,-0.0105120385691426,1.14335729456325,0.0144597671833745,0.0755075323293537,0.72533477250884
170,1,0.4,0.25,0.5,0.001,1,0.1,"relu",0.9,0,0.651923457842917,-30.7393804952428,0.0221767970523295,1.03859883692414,0.00898751422336536,0.194892853127049,0.725112071703362,0.562274652971992,-7.99902223672211,0.00698547671943383,1.01494799576627,0.00439082588110182,0.07511914070915,0.719897234199833
117,0.2,0.4,1,0.5,0.001,1,0.2,"relu",0.7,0.9,0.569419436922609,-31.2126929328053,0.00570887569171343,1.01501472104858,0.00191117486037121,0.0895928410984422,0.719013823839579,0.562187477774427,-8.07731189192049,0.00320333496170185,1.01038071761853,0.00140862718274089,0.0804174191698578,0.71537813174393
36,1,0.2,0.5,0.75,0.001,1,0.1,"relu",0.8,0.7,0.649630569997289,-30.9179163860041,0.0146580759406713,1.02296064767456,0.00558236242285526,0.192338561292751,0.723996747721042,0.56215307262985,-8.01277611899544,0.00529876157518972,1.00917182688415,0.00279953030451525,0.0744427239407521,0.719375367141852
731,0.2,0.2,0.75,0,0.001,1,0.1,"relu",1,0.3,0.576114579380771,-31.0472188880131,0.011676038270603,1.0340234001095,0.00419502457875704,0.0956619504413081,0.722237496394914,0.562006170258627,-8.05807881654398,0.0064196463100213,1.02387795741836,0.00298154411786629,0.0821813936284597,0.717798671043301
319,0.8,0.4,0.25,0.5,0.002,2,0.1,"relu",0.4,0.8,0.652588645042679,-30.5963330557385,0.0234980544134479,1.0424449082759,0.00907794506596624,0.19452044149234,0.736266414991735,0.561993659037584,-8.0417060667631,0.00728877158134656,1.01621958863115,0.00446431494619893,0.0768389515073818,0.730609424141436
816,0.6,0.6,0.75,1,0.001,1,0.1,"relu",0,0.5,0.672966667896316,-37.8791284906076,0.0226018879060724,1.04033767809083,0.0138991135914989,0.220418329646136,0.610562879171915,0.561987559557352,-9.64980754881424,0.00514488790802439,1.01175019379497,0.00422059290736439,0.0730463305488397,0.606089444135466
719,0.4,0.8,0.75,0.25,0.001,1,0.1,"relu",0.7,0.3,0.57243044362651,-31.1088646869139,0.00730058704020677,1.01906368167303,0.00245496755293897,0.0906834586967198,0.722961485399748,0.561930173432743,-8.06852687298247,0.00328925158295421,1.01096178790956,0.00143985296744408,0.0752670997676393,0.718310715213381
566,0.8,0.2,0.5,1,0.001,1,0.2,"relu",0,0.1,0.674422746852157,-37.7077692272842,0.030752616153837,1.05857314238781,0.0200579269212007,0.221750540604946,0.611897748297937,0.561775107703865,-9.65514024632204,0.00586028747085487,1.01725817555356,0.00613528785404677,0.0740161241139009,0.606159685858537
431,0.6,0.6,0.25,0.5,0.001,2,0.2,"relu",0.1,0.6,0.647889340107414,-30.7948068468887,0.0194517594701964,1.03361238258653,0.00767100293407109,0.190331130493042,0.725635806210156,0.561744060100922,-8.00406008041547,0.00594274917849606,1.01209346036209,0.00358229239232517,0.0742298615363517,0.720663229055971
246,0.2,0.6,1,0.5,0.001,1,0.1,"relu",0.7,1,0.576260594458067,-30.9115293176797,0.0138976399397175,1.04434440993514,0.00495306690216439,0.0947075530817456,0.730137103343365,0.56169486117389,-8.05258680610458,0.00665319225925579,1.02930303270024,0.00344192630556098,0.0803246060500265,0.725674519877205
230,0.8,0.4,0.25,0.5,0.001,1,0.1,"relu",0.9,0.4,0.65149629738802,-30.7391365716679,0.0221711252127348,1.03858808538575,0.00898544958238303,0.193295018993987,0.725126431075108,0.561668660008797,-7.99895101819607,0.00700165931057031,1.01497792265994,0.00439638007329469,0.0727618202282333,0.719913351063078
929,0.4,0.8,0.75,0,0.001,1,0.1,"relu",0.6,0.3,0.57233814582032,-31.1112762811575,0.00720012715675215,1.01879498639373,0.00241697500985098,0.0901145728585522,0.722927947381436,0.561584946380064,-8.0688000717423,0.00326733987421903,1.01084009929512,0.00142126815910232,0.0751334719072442,0.718290871346353
227,0.8,0.2,0.5,0.75,0.002,2,0.1,"relu",1,0.6,0.651488359514136,-30.7895618548605,0.0153369791476067,1.02466434954645,0.00557236473151206,0.193421838725381,0.735029062561696,0.561296615072976,-8.05562957439233,0.00549721483777266,1.00970136043998,0.00282039547391393,0.0780111874733888,0.729979465407245
623,1,1,0.5,0.5,0.001,2,0.1,"relu",0.3,0.5,0.591155105862112,-31.1199266113146,0.00527428331507322,1.00849128461144,0.00188948829781966,0.116178826813431,0.723474197897974,0.561090234190273,-8.0565448784949,0.00269709373185987,1.00481238724409,0.00119977644625731,0.0792446593311764,0.719094651462393
641,0.6,0.8,0.5,0.75,0.002,1,0.1,"relu",0.6,0.6,0.653387315204374,-30.9230204313185,0.0153031593878732,1.02417462015058,0.00585108529505739,0.195075049749973,0.722530522130171,0.56099070569991,-8.03947915848047,0.00546936217262196,1.00952953410889,0.00289012329221685,0.0740565629302685,0.717646639843231
406,0.6,1,0.75,1,0.001,1,0.2,"relu",0,0.4,0.669599365343875,-31.8008024367965,0.0261091922556106,1.05167695440064,0.0101403834458975,0.2177706307855,0.707071225997671,0.560931040554896,-8.23731497884875,0.00588742657988389,1.01444366646276,0.00317247302583049,0.0724232679110415,0.702210454383063
252,0.4,0.2,0,0.5,0.001,2,0.2,"relu",0,0.9,0.678080337258133,-36.859053250113,0.0564701729041598,1.32772030067592,0.101799897245282,0.225664350137504,0.633803053617549,0.560926679994354,-10.2217283193555,-0.124369891887491,1.10731930716676,0.0320491217416346,0.0776190669438981,0.613816145853607
757,0.8,0,0.25,0.5,0.002,1,0.2,"relu",0.2,0.8,0.648568561890799,-30.6343738593518,0.0219994189299765,1.03996466453739,0.00826598252440508,0.191679734879882,0.736784376015846,0.560914474679844,-8.04045258051885,0.00656522404237344,1.01433302004004,0.00386707106996597,0.072157634638776,0.73132890578771
152,0.2,0.8,0.75,0.5,0.001,1,0.2,"relu",0.9,0.8,0.582198011104899,-30.8064843614149,0.0221402135756081,1.07474237887855,0.00907696198963845,0.103235461427103,0.725506432799395,0.560729383995825,-8.06108750446248,0.0075161270233251,1.04399658218049,0.0054311285476164,0.0778492450950874,0.719170299347326
213,0.6,1,1,0.75,0.002,1,0.1,"relu",0.5,0.2,0.601936435368447,-31.1130818596516,0.0069932441808935,1.01325712283039,0.00240998661038324,0.132618084998776,0.722621799284856,0.560721718056366,-8.07011328588297,0.00244215098365992,1.00559025582976,0.00109264630926705,0.0764661810750246,0.71779553121305
714,0.6,1,0.25,0,0.002,2,0.1,"relu",0.1,0.1,0.601564749832619,-30.9342033409952,0.0125872973546198,1.02392250662892,0.00480209184940934,0.131693420647351,0.72611991678619,0.560601271599052,-8.05352857692976,0.00441493371100192,1.01077203566375,0.00236563922293199,0.0811711300235728,0.720415042643118
102,0.4,1,0.75,0.25,0.002,1,0.2,"relu",0.7,0.2,0.596124468765042,-30.4766131413636,0.0360183862777222,1.11005158266917,0.0153196395301024,0.123767483845318,0.728282575954169,0.560489679600511,-8.05961186013369,0.0061464368904796,1.04822267946788,0.00628660929826388,0.0772053073837462,0.720099982379845
627,1,0,0.25,0.5,0.001,2,0.2,"relu",0.4,0.1,0.650573128196655,-30.7334841487029,0.0219555378769793,1.03809821088521,0.00889736615471708,0.192596130459141,0.725565417073547,0.560415842365853,-8.00002063847415,0.00695639594552473,1.01479206579348,0.00438122010185599,0.0738536333927441,0.720355136749487
235,0.2,0.8,0.75,0.25,0.001,1,0.2,"relu",0.3,0.5,0.580822759237927,-30.8126176235942,0.0218701765405738,1.07466022059966,0.00898108180044849,0.100397030974141,0.725537706195983,0.56037562243745,-8.06228043854433,0.00733552650642024,1.04386200260149,0.00536970160374047,0.0761338512282668,0.719288445975624
701,0.8,0.8,0.25,0.5,0.002,1,0.1,"relu",0.6,0.4,0.65197983160435,-30.6239499805943,0.0233671843856355,1.04168240633343,0.00919757979334102,0.195415378071862,0.731437163460708,0.560141649908835,-8.01875427601703,0.00728873661189185,1.01599317671073,0.00449472268976522,0.0720395724209744,0.725908413209141
913,0.4,0.8,1,0,0.001,1,0.1,"relu",0.7,0.2,0.569654466146487,-31.1141335506559,0.00706841466996958,1.01847477072607,0.00237340497523591,0.0866645001387975,0.722896421786172,0.560140179701028,-8.06877067749851,0.00324300907356935,1.01076474047019,0.00140867217501024,0.0723568696211599,0.718243523420048
288,1,0.8,0.5,0.75,0.001,1,0.1,"relu",0.4,0.9,0.650423797637608,-30.9572021392974,0.0131647751907244,1.02069707008193,0.0049131678203831,0.192050649107514,0.723889048041072,0.560072473359521,-8.01670592530609,0.00455218454380367,1.0077349180194,0.0023358270705872,0.0693103867117411,0.719392766102153
21,0.6,0,0.25,0.5,0.001,2,0.2,"relu",0.6,0.4,0.648533072057096,-30.7334612215176,0.0219578633531636,1.03810020538594,0.00889832370384879,0.191861749395996,0.725563282418183,0.559999671226246,-7.99999527044082,0.00695612804886876,1.01480122611597,0.00438076464651873,0.0733938764699461,0.720354638202199
965,0.8,0.2,0.5,1,0.002,2,0.2,"relu",0,0.5,0.670289729405027,-33.2401064642714,0.0325829004763403,1.06413021267341,0.0162909204860921,0.218176961612747,0.671712198550868,0.559935799605059,-8.59940747079084,0.00652173108010993,1.01879299722639,0.00493545660027932,0.0749028052271269,0.665582325989951
369,0.2,0.4,0.75,0.75,0.002,2,0.2,"relu",0.5,0.8,0.626191284511304,-30.9818681835499,0.0118946526787361,1.02227359518606,0.00418881552819903,0.165252410388643,0.724635469005003,0.559886892584818,-8.05079177041669,0.0034100356726421,1.00641478448246,0.0015009184659801,0.07238914181331,0.719028591608308
749,1,1,1,0.75,0.001,2,0.1,"relu",0.4,0.2,0.590068753575861,-31.1480471000721,0.0043387686504314,1.00762222719498,0.00148067649099067,0.11464101158915,0.723144067138723,0.559827334067571,-8.06121554771805,0.00214181074274711,1.00426275117338,0.00089781789977241,0.0778276616258646,0.718813687125207
436,0.2,0.2,0.25,0.5,0.002,2,0.2,"relu",0.8,1,0.641073519786151,-30.7605547299794,0.0166083080521183,1.02802739355168,0.00617112995637189,0.183415026820919,0.734812818585492,0.559509038791608,-8.02614830985714,0.0051981815873111,1.00995526770533,0.002930373249343,0.0738264041307431,0.729860209641848
604,0.2,0.2,0.25,0,0.001,1,0.2,"relu",0.8,0.7,0.593161423157809,-31.2320830269324,0.00538244677168828,1.00743715133448,0.00218145371094864,0.123261657333312,0.717184159791456,0.558941317438767,-8.07555682422555,0.0028248922614749,1.004614649553,0.00149595733481798,0.0705477134688159,0.713282069764405
157,0.4,0.2,1,1,0.002,1,0.2,"relu",0,0.3,0.666678766294167,-33.7057083410352,0.0183432968204036,1.03281443357869,0.00857269175214728,0.213134243278718,0.667193160435412,0.558899540828763,-8.6499738646759,0.00412957487925382,1.00872163949752,0.00243615596782347,0.0712598585439401,0.662529320851583
540,0.2,0.6,1,0.25,0.001,2,0.1,"relu",0.5,0,0.58010291312673,-30.7889924111751,0.0221735412408002,1.0771207156252,0.00934110823772028,0.0997354054571351,0.72634050554464,0.558768528063171,-8.0595443549331,0.00682574734177595,1.04620239280083,0.00551566382719207,0.072614483123253,0.720443724232347
78,0.8,0.4,0.75,1,0.002,2,0.1,"relu",0,0.3,0.670190356500065,-33.3532082954978,0.0234056459626216,1.04339585104067,0.0110018150612196,0.216648375677028,0.67184728034609,0.558735162616239,-8.58232521121883,0.00501302437249265,1.01164750093647,0.00312465841057701,0.0690104323156445,0.666837807965759
823,0.2,0.8,1,0.75,0.001,2,0.1,"relu",0.9,0.1,0.589984916739637,-30.6208410944032,0.0290797862404064,1.10868280414475,0.0132193589484177,0.115990705596042,0.728683638302695,0.55863768896056,-8.07775498444437,0.00432042329225259,1.06068877866231,0.00717071759145059,0.0731364985581704,0.721389767552502
133,1,0.4,0.75,0.75,0.002,1,0.2,"relu",1,0.7,0.612849217609008,-31.025228513841,0.00518295425475242,1.00678183406283,0.00186197396980056,0.148650370411576,0.733646809479246,0.558515497438941,-8.07561941671794,0.00233329693203946,1.00307166837634,0.00108426736246169,0.0708815125841683,0.729279801978326
505,0.8,0.4,0.25,0.25,0.002,2,0.2,"relu",0.6,0,0.614189885413394,-30.9095473103608,0.00959019540680664,1.01340008263114,0.0038794788343153,0.149456358372837,0.734553140002479,0.55838250087794,-8.06570875730728,0.00376696882949819,1.00574065181446,0.00224951534272334,0.0694141125294482,0.729820738484726
599,0.2,1,0.75,0,0.002,1,0.1,"relu",0.1,1,0.589872167022959,-30.4110805787389,0.0377384858737545,1.15536802340494,0.0161889703628005,0.114177610273769,0.744195132573416,0.558322811602336,-8.08989504321626,0.00212596659925782,1.08013456991217,0.00752418330987155,0.0722400540133647,0.736369984589502
132,0.8,0.6,0.25,0.25,0.002,2,0.1,"relu",0.8,0.1,0.617352378631682,-30.9099701511436,0.00956798833299428,1.01335114806459,0.00387329433769945,0.153354370893856,0.73454886317414,0.558188889408391,-8.06562971928551,0.00374845981332146,1.00567712744056,0.00224003271573401,0.0700980509317403,0.729820218703054
995,0.8,1,1,0.75,0.001,1,0.2,"relu",0.3,0.6,0.587896359814315,-31.15226497908,0.00547726237647293,1.01052379836664,0.00186713541946163,0.11188473877648,0.721773248079715,0.557969717487801,-8.0671634274755,0.00269090931483721,1.00586177893982,0.00111896357518777,0.0788143075547286,0.717233250775475
567,0.2,0.8,0.75,0,0.001,1,0.1,"relu",0.1,0.1,0.582331237739613,-30.7189646052853,0.0248154835180986,1.09556800337121,0.0110789725542733,0.102921206776973,0.728246773546237,0.557651708153845,-8.06986020929966,0.00607962860850557,1.05550608765877,0.006468337679521,0.075688133798093,0.721192658141137
683,0.6,0.8,0.5,0.75,0.002,2,0.2,"relu",0.5,0.3,0.649602314572186,-30.8081654345857,0.0152241352863001,1.02427933784485,0.00562405284020826,0.191899008829416,0.731270053491035,0.557580567731622,-8.03740486299164,0.00544606703979978,1.00954646602391,0.0028266680344043,0.0722542767738331,0.726322548416552
397,0.4,0,1,1,0.001,2,0.2,"relu",0,0.1,0.671288749280151,-37.658406461403,0.0170927286844169,1.029583522774,0.0100997214374962,0.217362722899691,0.613287328341001,0.5574647931549,-9.57101830673215,0.00403037925900326,1.00825553346449,0.00290487034902628,0.0704928681464749,0.609413690163002
862,0.8,0.2,0.75,0.75,0.001,2,0.2,"relu",0.4,0.6,0.616345103097135,-31.1468323547445,0.00439923049119262,1.00523876785817,0.00166393732426364,0.15237579964581,0.723111041413336,0.557343243226724,-8.03622999166474,0.00204740932181161,1.00241794817167,0.000991823303020933,0.0704120300249467,0.719173397650606
